LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMT_SEP,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR,default payment next month,BILL_AMT
50000,2,1,2,28,0,0,0,0,0,0,1700,1700,1000,1039,1000,1000,0,23515.833333333332
130000,2,3,1,45,1,-1,2,-1,-1,-1,780,0,540,11040,953,9622,0,2283.8333333333335
20000,1,2,1,32,0,0,2,0,0,0,3000,0,850,920,750,300,1,19750.666666666668
50000,2,3,1,52,0,0,2,-1,0,0,1656,0,14580,500,458,873,1,12185.833333333334
190000,2,1,1,30,-1,-1,-1,-1,-1,-1,500,0,19000,19000,19000,19000,0,10739.333333333334
140000,1,2,1,36,-1,-1,0,0,0,0,16570,1220,3000,3500,332,390,0,13099.0
70000,2,2,1,40,0,0,0,0,0,0,2000,3000,2000,3000,0,150,0,24230.666666666668
150000,2,1,2,36,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,2574.5
140000,2,2,2,29,0,0,0,0,0,0,7000,5000,5000,6000,6000,5300,0,127812.16666666667
50000,1,2,2,27,2,0,0,0,0,0,2300,2100,1000,1000,1000,680,1,33370.166666666664
350000,2,1,1,55,-1,-1,-1,-1,-1,-1,1935,1630,7461,4124,1261,2798,0,3320.8333333333335
80000,1,2,2,53,3,2,0,0,0,0,0,2000,1500,2000,2500,2000,1,37090.333333333336
400000,1,1,2,34,1,-2,-2,-1,-1,0,0,0,1304,4375,1025,2952,0,1774.0
170000,2,1,1,38,0,0,0,0,0,0,3332,7770,5000,3000,5000,25000,0,43237.666666666664
20000,2,2,3,47,1,2,0,0,0,0,1000,1159,500,432,600,0,0,9634.333333333334
450000,1,1,1,40,-1,-1,2,0,0,0,6596,0,6918,4351,8161,0,0,12827.166666666666
200000,2,3,1,36,1,-2,-2,-1,-1,-1,0,0,3004,4804,5008,169,0,2031.6666666666667
200000,2,1,1,36,-1,-1,-1,-1,-1,-1,1301,3210,3284,1111,8349,4249,0,3282.6666666666665
100000,2,3,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
60000,1,2,1,39,-1,0,0,0,0,0,2000,5000,4000,2000,5000,2000,0,15274.5
230000,2,2,1,37,0,0,0,0,0,0,1265,1300,1001,1000,1000,1000,0,17318.166666666668
230000,2,2,2,29,0,0,0,0,0,0,3000,4000,3047,3000,3000,3000,0,20538.166666666668
60000,1,2,1,46,-1,0,-1,0,0,0,285,6466,3,5,10,15219,0,4215.833333333333
160000,2,1,1,34,1,-2,-2,-1,-1,-2,0,0,708,560,0,560,0,1131.3333333333333
310000,1,1,1,34,-1,-1,-2,-1,-1,0,0,0,507,736,3,797,1,409.0
430000,2,1,2,30,-1,-1,-1,-1,-1,-1,3650,44671,82555,9120,85407,14261,0,42708.333333333336
240000,2,1,1,47,1,-2,-2,-1,0,0,0,0,1200,0,0,0,0,366.6666666666667
60000,1,2,2,29,0,0,0,0,0,0,2500,2000,2000,628,3525,3000,0,29543.5
30000,1,2,2,28,0,0,0,0,0,-2,2000,2000,2000,0,0,0,0,15926.333333333334
180000,1,2,1,30,-1,-1,-1,-1,0,-1,375,375,750,0,399,399,1,441.5
20000,1,2,2,24,1,2,3,2,2,2,2200,0,800,0,1401,0,0,17825.833333333332
30000,1,1,2,24,2,2,0,0,0,0,0,1270,742,613,615,646,1,16409.666666666668
320000,2,2,1,55,-2,-2,-2,-2,-2,-2,4093,7917,5459,51787,18178,3659,0,16496.833333333332
500000,1,2,2,32,-1,-1,0,0,0,-1,286,528,0,128,15239,100000,1,2643.6666666666665
170000,2,2,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
20000,2,2,2,24,0,0,0,0,0,0,2349,1296,1000,696,2213,0,0,20415.666666666668
360000,2,1,2,29,0,0,0,0,0,-1,5121,10180,41,22,9865,14847,0,35292.666666666664
90000,2,1,2,24,0,0,0,0,0,2,2913,9000,0,2000,0,10639,0,25872.5
100000,2,1,1,40,-1,-1,-1,0,-1,-1,390,780,0,390,7140,1230,0,1580.0
100000,1,1,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
170000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,1012,0,0,492,0,168.66666666666666
100000,2,2,2,32,2,0,0,0,2,2,3000,3000,4000,3000,0,4300,0,55906.166666666664
20000,1,1,2,27,-1,-1,2,-1,0,-1,2200,0,780,0,1320,0,0,1368.3333333333333
220000,1,2,1,32,-1,-1,-1,-1,-1,-1,3082,5820,1198,1802,1198,1802,0,2436.0
470000,2,1,2,31,-2,-2,-2,-2,-2,-2,10363,5910,13380,5093,2791,9527,0,9752.166666666666
100000,2,2,2,24,0,-1,-1,-1,-1,-1,10608,8944,200,4290,0,0,0,6193.833333333333
10000,1,2,2,23,-1,-1,0,-1,-1,-1,6007,1000,390,0,780,0,0,2525.1666666666665
230000,2,1,2,29,-1,-1,-1,-1,0,-1,0,13009,8018,0,3039,2000,0,3735.1666666666665
50000,2,1,2,28,2,2,2,2,2,2,1500,1500,600,2000,1300,1500,0,32796.0
50000,1,3,1,30,0,0,0,0,0,0,2603,1621,1000,1000,1204,1000,1,34445.5
120000,2,2,2,30,0,0,0,0,0,0,4615,7175,4529,4625,4029,4237,0,116379.16666666667
160000,2,1,1,33,-1,-1,-1,-1,-1,-1,2719,15000,2855,3803,8911,0,1,5455.333333333333
120000,1,1,2,27,-1,-1,-1,-1,-1,-1,880,880,880,880,1030,880,0,905.0
30000,2,2,2,21,0,0,0,0,0,0,1520,1339,852,2067,1400,100,0,26493.166666666668
180000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,16.666666666666668
30000,1,1,2,23,0,0,0,0,0,0,1496,1735,1030,1017,1033,989,0,29166.0
200000,2,1,1,40,-1,-1,-1,-1,-2,-2,390,11320,0,0,0,2000,0,2261.5
10000,2,2,2,33,0,0,0,0,0,0,11400,1135,532,449,693,10000,0,14260.666666666666
230000,1,2,2,39,0,0,0,0,0,0,1646,1017,214,406,412,1420,0,16446.166666666668
200000,2,3,1,53,0,0,0,0,0,0,6500,5000,5000,5100,5000,5400,0,132253.0
110000,1,2,1,46,0,0,0,0,2,0,3087,1769,4512,0,1930,1601,1,48108.166666666664
50000,1,2,1,40,0,0,0,0,0,0,1166,1200,481,321,336,174,0,11272.666666666666
50000,2,1,2,23,0,0,0,0,-1,0,2500,3002,1500,52000,1900,1800,0,33387.833333333336
220000,1,1,1,43,-2,-2,-2,-2,-2,-2,2725,98875,3893,5252,15047,3980,0,22140.833333333332
500000,1,1,1,43,-1,-1,2,-1,-1,0,35820,18,28077,132588,28500,20000,0,57690.333333333336
140000,1,1,1,43,0,0,0,0,0,0,4535,2856,2503,2378,3014,2048,0,80909.0
50000,2,1,2,30,2,0,0,0,0,0,1228,1081,178,366,3156,0,0,5032.333333333333
50000,1,2,2,24,0,0,0,0,0,0,2644,1153,489,351,431,198,0,8995.0
150000,2,1,2,32,0,0,0,0,0,0,4000,5500,4145,4186,4630,4000,0,112871.66666666667
150000,1,1,2,35,1,2,2,2,2,2,6000,4500,5100,5322,20,5033,0,145447.66666666666
240000,1,3,1,43,0,0,0,0,0,0,8500,8300,7000,7000,7000,6500,0,186873.16666666666
180000,1,1,2,31,2,2,7,7,7,7,0,0,0,0,0,0,0,2400.0
240000,1,2,1,44,-1,-1,-1,-1,0,-1,9064,13158,6860,2295,1092,2076,0,6365.666666666667
150000,2,1,2,27,0,0,0,0,0,2,5767,6100,30000,19227,0,2606,0,140198.33333333334
260000,2,3,1,41,-1,-1,-2,-1,-1,-1,4,0,2181,158,0,0,0,578.6666666666666
160000,2,1,1,34,-1,-1,-1,-1,-1,-1,430,430,850,3350,4874,9858,0,1727.3333333333333
290000,2,2,1,39,0,0,0,0,0,0,5000,5000,5000,5000,5000,7000,0,67836.83333333333
240000,1,1,2,48,0,0,0,0,0,0,4500,6000,5000,5000,5000,5000,0,121890.0
50000,1,2,1,56,1,2,0,0,0,0,0,1159,365,448,600,0,0,17373.833333333332
170000,2,3,1,46,-1,-1,-1,-1,-1,0,123,5436,1229,93970,4000,3348,0,32772.833333333336
130000,2,1,1,46,0,0,0,0,0,0,5394,4229,3211,3297,3312,3381,1,116817.5
80000,1,1,2,27,1,-2,-2,-1,0,0,0,0,8956,0,0,0,0,2985.3333333333335
30000,1,1,1,45,0,0,0,0,0,-2,2000,2138,1102,0,0,0,0,19121.333333333332
100000,2,3,1,40,0,0,0,0,0,0,4500,3000,3000,3000,3000,3000,0,85347.83333333333
10000,1,2,2,23,2,0,0,0,0,0,1294,1150,480,500,348,402,0,9247.5
320000,2,1,2,30,-2,-2,-2,-2,-2,-2,200,3696,997,1635,6694,2508,0,2190.5
50000,1,2,1,36,0,0,0,-2,-2,-2,3000,0,0,0,0,0,0,16522.833333333332
80000,1,1,2,29,1,2,2,-2,-2,-2,1980,19800,0,0,0,0,1,16530.833333333332
70000,2,2,2,26,0,0,0,0,0,0,3003,5106,4026,755,1029,5303,1,25199.0
700000,2,2,2,28,0,0,0,0,0,0,2192,2015,1005,1009,1000,1000,0,8755.333333333334
360000,2,1,2,26,-1,-1,-1,-1,-1,-1,44234,21823,5089,9192,6098,16495,0,15524.0
380000,1,1,2,30,0,0,0,0,0,0,10123,50434,7132,11068,20050,35925,0,140718.66666666666
50000,1,2,2,40,0,0,0,0,0,0,10000,21019,1500,3000,1210,7900,0,23377.833333333332
20000,1,2,1,45,1,2,0,0,0,-2,0,10600,800,0,0,0,1,8674.5
350000,2,1,2,33,0,0,0,0,0,0,12695,9790,5302,95621,11920,6107,1,228658.66666666666
80000,2,1,2,29,1,-2,-1,0,-1,-1,0,8061,0,9390,4500,0,1,4974.833333333333
150000,1,3,1,35,2,2,2,0,0,0,6000,30,5050,5025,5000,3000,1,127577.33333333333
300000,2,1,2,35,0,0,0,0,0,0,55047,27354,2124,5000,5500,4000,0,69080.83333333333
400000,1,2,1,39,0,0,0,0,0,0,15395,10232,12115,6285,11106,3124,0,218884.66666666666
250000,2,2,1,35,0,0,0,0,0,0,8310,7938,8101,8430,8808,7820,0,245186.16666666666
50000,2,1,2,23,0,0,0,0,0,-1,2138,1400,431,380,772,8,1,30848.166666666668
230000,2,3,1,44,-1,-1,-1,-1,-1,-1,11632,4987,6222,15121,17425,17007,0,18364.166666666668
100000,2,2,2,27,0,0,0,0,2,0,2400,1776,3800,0,2000,1800,0,47125.5
380000,1,2,2,34,-1,2,-1,-1,0,-1,0,2300,632,0,316,316,0,1966.6666666666667
260000,2,2,2,28,0,0,0,0,0,0,9139,13805,7100,6952,12812,6362,0,239478.83333333334
470000,1,2,2,31,0,0,0,0,0,0,3000,3500,4000,4000,4000,4200,0,84312.33333333333
80000,1,2,2,29,-1,0,0,0,0,0,2081,2068,1833,1889,1915,1879,0,48045.333333333336
140000,1,1,2,36,0,0,0,0,0,0,4000,3500,2000,2500,1800,2000,1,55183.833333333336
140000,1,1,1,45,2,2,2,2,2,2,2500,3000,0,10000,3000,0,1,68367.16666666667
50000,1,2,1,36,2,2,2,2,0,0,0,3259,0,844,706,677,1,34430.0
180000,2,2,1,37,0,0,0,0,0,0,1244,1064,278,31369,1268,1118,1,21074.666666666668
30000,2,2,2,23,4,3,2,2,3,2,0,1150,1400,0,800,0,1,16099.5
30000,2,2,2,22,2,0,0,0,0,3,2000,2000,4000,3600,0,2200,1,23836.166666666668
50000,2,1,1,25,0,0,0,0,0,0,1528,1461,1030,1070,1320,1212,1,30384.5
250000,2,1,2,35,1,2,0,0,0,0,0,1443,560,4875,400,0,0,26373.166666666668
310000,2,2,2,25,0,-1,0,-1,-1,-1,135868,1306,560,300,2387,572,0,38173.5
360000,2,2,1,51,1,-2,-1,-1,-1,-1,0,780,540,540,390,390,0,310.0
50000,1,2,2,31,0,0,0,0,-1,-1,2000,3000,0,400,20000,10000,0,23362.166666666668
480000,2,1,2,30,0,0,-1,0,0,-1,105,37754,32970,8000,3167,10981,0,30339.0
50000,2,1,2,24,-1,-1,-1,-1,-1,-1,1303,748,1693,1138,895,1528,0,1155.5
160000,1,2,2,37,1,-2,-2,-2,-1,-1,0,0,0,461,603,829,0,177.33333333333334
140000,2,1,2,30,0,0,0,0,0,0,1200,1108,500,1500,650,0,0,6731.5
310000,2,1,2,27,-1,-1,-1,-1,-1,-1,323,1093,2140,9201,2103,6571,0,1490.6666666666667
30000,2,1,2,27,-1,-1,-1,-1,-1,-1,2670,2670,2670,10302,15643,9947,0,6966.333333333333
40000,2,2,1,27,1,2,0,0,0,0,0,2554,2000,3000,1000,3000,0,14160.333333333334
80000,1,3,1,55,0,0,0,0,0,0,25000,7704,8700,3000,12900,3000,0,64492.0
30000,2,2,2,41,0,0,0,0,0,0,1762,2200,790,922,663,1310,0,24134.166666666668
200000,2,2,2,26,-2,-2,-2,-2,-2,-2,1468,2321,163597,6680,3963,2514,0,66628.83333333333
270000,2,3,1,42,2,0,0,0,0,0,3578,3207,3000,3200,3241,3078,0,93046.0
180000,1,1,2,32,0,0,0,0,0,0,7500,7000,5000,5000,6000,5137,0,144247.66666666666
180000,2,2,2,34,-1,-1,-1,-1,-1,-1,200,187,180,200,187,750,0,187.16666666666666
10000,1,3,2,21,0,0,2,0,0,0,2400,0,0,126,0,0,0,4973.666666666667
120000,1,1,1,48,-1,-1,-1,-1,-1,-1,360,360,150,870,510,870,1,435.0
30000,1,1,2,36,2,0,0,0,0,0,2000,1804,2014,1521,1204,1500,1,24148.0
300000,2,1,1,30,1,-2,-1,0,-1,-1,0,10000,0,1244,1631,2000,0,-205.5
50000,2,3,1,61,2,0,0,0,2,0,1135,1055,656,0,133,50,0,5508.666666666667
150000,1,3,1,58,-2,-2,-2,-2,-1,2,0,0,0,7043,0,3063,0,1424.5
300000,2,2,2,36,-1,2,2,-1,-1,-1,3,0,780,150,710,1000,0,495.8333333333333
50000,1,2,2,26,0,0,0,0,0,0,2500,1862,1150,1200,1200,1202,0,35722.0
10000,1,2,2,34,0,0,0,0,0,0,1151,2167,369,391,436,200,0,11174.333333333334
260000,2,2,2,35,-1,-1,-1,-1,-1,-1,188,188,188,194,188,221,0,189.0
400000,2,1,1,28,-1,-1,2,0,0,0,405016,0,14000,13560,28000,0,0,333360.5
50000,2,2,2,39,0,0,0,0,0,0,4000,2000,1000,1000,1000,596,0,18377.5
50000,2,2,2,22,2,2,2,0,0,0,3000,0,800,808,1200,775,0,39909.833333333336
280000,2,1,2,28,-1,-1,-1,0,0,-1,3658,10020,10000,11000,14603,3819,0,11193.333333333334
10000,2,2,2,22,0,0,0,0,0,0,1194,1027,176,1253,2311,3101,0,8213.833333333334
80000,2,2,1,32,1,2,0,0,0,0,0,3000,2800,2800,2700,2800,0,73876.33333333333
150000,2,3,1,52,-1,-1,-1,-1,-1,-1,1125,1203,2064,2847,0,0,0,1198.1666666666667
20000,2,2,2,53,4,4,3,3,2,2,0,1300,1170,0,1600,0,0,18729.666666666668
50000,1,2,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
170000,2,1,2,31,1,-1,-1,-2,-2,-1,843,0,0,0,1880,456,0,453.8333333333333
130000,2,2,2,33,0,0,0,0,0,0,2702,2207,2000,1717,1770,1245,0,61458.166666666664
50000,2,2,2,29,-1,-1,-1,0,0,0,801,11512,0,0,0,950,0,5603.0
50000,2,3,2,27,1,2,2,2,0,0,5559,2446,0,260,1000,1214,0,10149.0
180000,1,2,1,40,0,0,0,0,0,0,5000,2000,2000,2000,2000,2000,1,72595.16666666667
20000,2,2,1,50,0,0,2,2,2,2,4593,0,3000,0,1304,1000,0,15054.0
410000,1,1,2,29,0,0,0,0,0,0,3037,3015,3549,5029,4325,6029,0,44644.666666666664
50000,2,2,2,26,0,0,0,0,0,0,1749,1479,1049,1080,1280,1330,0,28886.666666666668
270000,2,2,1,47,-2,-2,-2,-2,-2,-2,7500,7500,7500,7500,7500,10466,0,7650.0
80000,2,1,2,24,-1,-1,-1,-1,0,-1,4117,84,8708,20,2795,0,0,4728.0
140000,2,3,2,48,0,0,0,0,0,0,6000,3079,3000,2000,2000,56793,0,91043.33333333333
60000,1,2,1,29,2,2,2,2,2,2,2000,0,3348,1800,1800,0,1,42627.5
180000,2,1,2,26,2,2,0,0,0,0,0,5000,5000,4738,4915,4661,0,168196.83333333334
320000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,4,0,0,0,0,0,-933.3333333333334
40000,1,2,2,26,3,3,2,2,2,2,900,0,1100,500,0,708,1,6660.666666666667
380000,2,1,2,32,-1,-1,-1,-1,-1,-1,44178,89999,753,11599,8348,1571,0,31577.5
150000,2,2,1,36,1,2,2,4,3,2,9734,14500,0,2000,5300,5000,0,136676.66666666666
110000,2,1,2,25,0,0,0,0,0,0,2260,1499,1309,1487,2000,5000,0,49557.0
110000,1,1,2,26,0,0,0,0,0,0,2432,3686,1850,1917,1968,1950,0,69680.16666666667
100000,2,3,1,26,0,0,0,0,0,0,5000,2500,3000,1597,2457,5660,0,40043.333333333336
240000,1,1,2,35,-1,-1,-1,-1,-1,-1,55167,1874,1151,23169,9372,396,0,17026.0
50000,2,2,2,25,0,0,0,0,0,0,1800,1400,915,1500,1500,2000,0,27652.5
50000,1,1,2,38,0,0,0,0,0,0,1655,1323,734,1058,406,0,0,22940.0
200000,1,2,2,29,1,2,0,0,0,0,0,4075,3000,3100,4400,2930,0,130175.33333333333
80000,2,1,2,27,2,-1,-1,0,0,0,980,28798,1000,1000,0,0,0,12385.5
40000,1,3,2,49,2,0,0,0,0,0,2000,3000,3000,4000,3000,2000,1,32570.0
250000,1,2,1,29,1,-2,-2,-1,-1,-1,0,0,770,7200,688,0,0,1375.6666666666667
230000,2,1,2,24,0,0,0,0,0,0,8149,2214,5904,5542,15502,5000,0,55910.333333333336
30000,1,1,2,26,2,2,0,0,0,0,0,1200,500,500,500,500,1,8190.5
80000,2,3,2,52,0,0,0,0,0,0,2953,2333,2288,2369,2385,2458,1,68194.66666666667
100000,2,1,2,37,-1,-1,0,-1,-1,-2,21711,1000,780,0,0,0,0,5783.833333333333
230000,2,2,1,28,0,0,0,0,0,0,1500,1139,600,800,70196,3000,0,31210.166666666668
490000,1,1,1,50,-1,-1,-1,-1,-1,-1,6836,4657,3398,1476,1602,7531,1,5975.5
30000,2,3,2,44,2,0,0,0,0,2,1700,1384,1003,2100,900,0,1,24775.833333333332
40000,1,3,1,49,0,0,0,0,0,0,1880,1600,22703,1280,4632,0,0,35622.333333333336
450000,1,1,1,34,-2,-2,-2,-2,-2,-2,1853,0,0,0,0,0,1,305.8333333333333
50000,2,2,2,23,2,0,0,0,0,0,2000,2000,1000,1000,1028,1000,1,31075.666666666668
20000,1,2,2,26,1,4,3,2,3,2,0,0,1000,1400,0,3000,0,18426.0
260000,2,3,1,36,0,0,0,0,0,0,4379,3670,4000,4000,3000,3000,0,103132.16666666667
10000,1,2,2,28,-1,2,-1,-1,2,2,0,370,1496,0,7000,0,0,2048.0
500000,1,1,2,38,-2,-2,-2,-2,-1,0,0,0,218,11959,2000,403,0,4311.5
70000,2,2,1,25,0,0,0,0,0,0,2000,1804,1100,1005,1504,1007,0,30571.0
100000,2,3,1,28,-2,-2,-2,-2,-2,-2,6896,416,416,416,412,1223,0,1953.6666666666667
50000,2,3,1,30,-2,-2,-2,-2,-2,-2,614,0,0,0,0,0,0,102.33333333333333
400000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
270000,1,2,1,49,-1,-1,0,0,0,0,61164,4000,5000,6000,5000,5000,0,51468.333333333336
260000,1,1,2,38,0,-1,-1,-1,-1,0,3953,3953,3953,16466,2000,5217,0,7754.0
250000,2,2,2,32,0,0,0,0,0,0,3800,3000,4500,3000,5000,6000,0,38570.333333333336
360000,1,1,2,30,-1,-1,-1,0,-1,-1,8057,19764,37,2752,9573,25462,0,12617.666666666666
230000,1,2,2,30,0,0,0,0,0,0,4501,4585,3328,3500,2872,3000,0,100519.16666666667
110000,1,2,2,27,0,0,0,0,0,0,6657,2000,1418,3306,2000,2000,0,56178.666666666664
50000,2,2,1,32,-1,-1,-1,-1,-1,-1,282,350,316,316,316,316,0,310.3333333333333
80000,1,1,1,38,0,0,0,2,0,0,3000,6000,0,2033,5000,1500,0,42164.666666666664
10000,2,2,1,32,0,0,0,0,0,0,1103,1117,1000,286,1000,200,1,6864.666666666667
20000,1,3,1,52,1,2,2,-2,-2,-2,0,0,0,0,0,0,1,3412.3333333333335
200000,2,3,2,33,-1,-1,-1,0,-1,-1,165,6682,10000,4679,280,0,0,4780.833333333333
180000,1,1,2,40,0,0,0,0,0,0,4246,3000,3100,3200,7500,2916,0,88460.33333333333
120000,2,3,1,69,0,0,0,0,0,0,3810,3700,3658,4000,4515,3500,0,105215.0
80000,2,2,1,47,0,0,0,0,0,0,1188,1000,133,136,0,1407,1,5857.333333333333
220000,1,1,1,50,-1,-1,-1,-1,-1,-1,6758,4028,3576,2378,5946,1489,0,4359.0
360000,1,1,2,32,-1,-1,-1,0,0,0,0,20470,207,0,0,3185,0,7917.833333333333
50000,2,1,2,25,0,0,0,0,0,0,2000,1600,1000,2000,618,2000,0,24667.833333333332
150000,2,2,1,31,-1,0,0,0,-1,-1,5554,5070,5076,1457,9047,22720,0,15539.166666666666
70000,2,2,2,27,0,0,0,0,0,0,3409,2908,1318,1520,1400,1524,0,53057.833333333336
20000,2,1,2,25,1,2,2,2,2,3,2000,1000,0,2000,0,0,1,10602.166666666666
150000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
40000,1,2,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
170000,1,1,2,27,0,0,2,2,2,2,11936,13314,5801,5800,11000,1000,0,145135.5
220000,2,2,1,37,2,0,0,2,0,0,2100,3900,0,1858,3800,0,0,47649.666666666664
110000,2,2,1,41,0,0,0,0,-2,-2,3991,2375,0,0,0,0,1,54807.5
30000,2,2,1,47,0,0,0,0,0,0,1505,1457,1016,1207,1600,1000,0,34426.5
230000,2,1,2,32,0,0,0,0,0,0,21844,14105,21124,2520,50961,2670,0,139680.16666666666
270000,2,2,2,38,-2,-2,-2,-2,-2,-2,2000,1000,2,1,6668,1026,0,5106.666666666667
360000,2,1,2,47,2,2,3,2,0,0,22913,7000,0,8500,5145,106000,1,251797.33333333334
180000,2,2,2,25,0,0,0,2,0,0,7800,14010,4,6431,6600,6675,0,176853.66666666666
360000,1,2,1,49,1,-2,-1,-1,-2,-2,0,8209,0,0,0,0,1,1347.6666666666667
280000,2,1,2,47,0,0,0,0,0,0,11268,8196,6281,4403,3532,3510,0,192983.83333333334
170000,2,1,1,63,0,0,0,0,0,0,3000,2500,2500,3000,3000,2651,0,58977.666666666664
50000,2,2,3,33,0,0,0,0,0,0,2100,1690,11700,1200,1200,1000,0,32241.5
160000,1,3,2,44,-1,-1,-1,0,-1,-1,325,650,0,475,650,625,0,458.3333333333333
160000,2,1,2,42,-2,-2,-2,-2,-2,-2,0,0,0,741,0,0,0,123.5
160000,2,3,2,24,0,0,0,0,0,0,10000,4600,4800,5000,3000,1000,0,124252.5
50000,1,2,2,27,2,2,0,0,0,0,5600,1595,505,500,500,659,0,35490.833333333336
50000,2,2,2,49,2,0,0,0,0,0,1325,1512,532,514,524,384,0,26996.0
180000,2,2,2,30,0,0,0,-1,-1,-1,4650,0,975,4645,1000,0,0,35091.833333333336
210000,2,1,2,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
20000,1,2,1,40,1,2,2,-2,-2,-2,0,0,0,0,0,0,0,7016.166666666667
570000,1,1,2,29,-1,-1,-1,-1,-1,-1,0,11500,5200,5150,5138,81438,0,3937.6666666666665
280000,1,1,2,27,-1,-1,-1,-1,-1,-1,7,1492,5727,1247,2037,26920,0,2668.3333333333335
50000,2,2,2,24,1,2,0,0,0,0,0,2199,1000,5000,2000,5000,1,29903.0
20000,2,2,2,46,1,2,2,2,0,0,0,3473,1000,727,1100,1100,1,21627.166666666668
30000,1,1,2,28,-1,-1,2,0,0,0,3000,0,1000,2100,7000,0,1,13002.333333333334
240000,1,1,1,37,0,0,0,0,0,0,8494,7762,7176,7505,7273,7509,0,220922.5
30000,1,1,2,47,2,0,0,0,2,2,1445,1500,1500,2200,0,1200,0,28191.833333333332
90000,2,2,1,47,0,0,0,0,0,0,2000,2000,2000,2000,2000,2000,0,28903.0
60000,1,2,2,25,0,0,0,0,0,0,3000,2000,1500,2000,1500,1500,0,34847.333333333336
500000,1,1,2,34,0,0,0,0,0,-1,10043,8078,10000,10000,4200,0,0,78491.66666666667
70000,1,2,1,34,0,0,0,0,0,0,3013,2627,1210,1500,3000,2000,1,51717.666666666664
140000,1,2,2,27,2,2,2,0,0,2,4000,0,1500,3000,0,1500,0,33205.0
30000,1,2,2,32,3,2,2,2,0,0,0,2300,0,996,1000,0,0,29393.166666666668
140000,1,2,1,55,0,0,0,0,0,0,4000,4000,3000,3500,3158,8000,0,83139.0
290000,1,1,2,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
360000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
30000,1,1,2,34,0,0,0,0,2,2,1494,1466,2501,1759,0,15912,0,30254.5
170000,2,2,1,33,-1,-1,-1,-1,-1,-1,0,400,1000,0,1243,6912,0,752.1666666666666
290000,1,1,1,46,-1,-1,-2,-1,-1,-2,4146,700,5077,694,3207,0,0,2642.3333333333335
270000,2,2,2,53,1,1,-2,-2,-2,-1,2,2,6002,2,64446,5002,0,3106.1666666666665
200000,1,1,1,49,-1,-1,-1,-1,-1,-1,792,216,1311,2842,0,623,1,1045.6666666666667
140000,2,1,1,45,-1,-1,-1,-1,-1,-1,316,316,316,632,150,316,0,341.0
230000,2,3,2,39,-2,-2,-2,-2,-2,-2,1876,1876,2848,1876,4634,1876,0,2497.6666666666665
80000,1,1,2,26,0,0,0,0,0,0,1600,1300,859,3000,800,50000,0,37551.5
350000,1,2,2,36,0,0,0,0,0,0,9503,9015,7511,8011,7361,7011,0,218436.16666666666
50000,2,3,1,42,0,0,0,0,0,0,2089,2190,1100,1271,1264,2778,0,39109.833333333336
50000,1,3,2,32,0,0,0,0,0,0,1991,1875,1044,1060,1211,1179,0,39909.833333333336
390000,2,2,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,3971,1,0.0
80000,2,1,2,25,1,-2,-1,-1,-2,-2,0,300,0,0,0,500,0,50.0
150000,2,2,2,23,-2,-1,-1,0,0,0,10096,156292,4700,5019,5300,5002,0,107885.33333333333
10000,1,2,2,23,0,0,0,0,0,2,1400,1300,500,1000,500,0,0,9463.0
100000,1,2,2,31,1,2,0,0,0,0,0,3631,3000,3000,2800,2697,0,85635.16666666667
310000,2,1,1,41,0,0,0,0,0,0,2063,76651,7129,3000,10000,10000,0,61774.666666666664
80000,1,1,2,31,0,0,0,0,0,0,15029,5048,229,303,6018,500,0,20587.666666666668
40000,1,1,1,46,-1,2,2,-1,0,0,0,0,1170,0,0,0,1,520.0
180000,2,2,1,43,-2,-2,-2,-2,-2,-2,2062,0,0,6017,0,0,0,1528.3333333333333
100000,1,1,1,60,1,3,2,0,0,-1,0,0,0,0,2712,0,0,5217.166666666667
140000,2,1,1,31,-2,-2,-2,-2,-2,-2,422,0,2325,4063,419,969,0,1382.8333333333333
230000,1,2,2,27,-1,-1,-1,-1,-1,-1,396,396,396,396,546,396,0,421.0
20000,1,2,2,24,1,2,0,0,2,2,1000,2000,2900,0,3500,0,1,13300.333333333334
